energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,genre
0.586,0.1159999999999999,138.762,0.0482,0.288,1.73e-06,4,0.5379999999999999,11,185728,-6.937,0.381,0,spotify:track:3LYSQacvVpDkPkxzuWEBUc,art pop dance pop electropop indie pop indietronica pop swedish electropop swedish indie pop swedish pop
0.82,0.131,125.019,0.0871,0.0578,0.000171,4,0.618,10,260443,-5.7,0.56,0,spotify:track:5ybydtBlJJL82AprlvN7Lg,house pop tropical house uk dance
0.8340000000000001,0.0834,120.026,0.037,0.0784,1.27e-05,4,0.725,5,204022,-3.913,0.8590000000000001,0,spotify:track:5xzCzOAOfRi4DOttSzvznR,dance pop edm pop tropical house
0.7140000000000001,0.273,110.005,0.0368,0.032,0.0029,4,0.5770000000000001,4,215647,-6.107,0.623,0,spotify:track:5Oyd8nSik9vLCnCmOdGIu9,english indie rock modern rock rock
0.561,0.0622,120.023,0.0497,0.619,0.0,4,0.7020000000000001,4,252147,-5.361000000000001,0.362,0,spotify:track:46jnSXCMbBa0nhniG3qVT5,metropopolis modern rock pop pop rock
0.795,0.12,149.966,0.0788,0.0438,0.00255,4,0.499,7,252853,-5.285,0.357,1,spotify:track:15ya59dZ8yGeIfZARiYDjd,art pop baroque pop pop uk alternative pop
0.926,0.225,75.028,0.0459,0.00655,0.0,4,0.518,2,219800,-3.675,0.7120000000000001,1,spotify:track:7iQOCAbkWZwzpVDZThRCff,indie poptimism pop pop rock
0.769,0.0876,148.04399999999998,0.0309,0.00108,9.3e-06,4,0.52,0,214080,-7.42,0.357,1,spotify:track:5xyIKgvw9SAWBQBVTgQLe3,english indie rock indie anthem-folk indie pop indie poptimism modern alternative rock modern rock
0.608,0.382,99.976,0.0346,0.191,0.381,4,0.64,2,205840,-5.832000000000001,0.618,1,spotify:track:5hFSugZQs0ZbzOS4fx68wY,indie pop modern alternative rock modern rock rock
0.897,0.0941,135.936,0.0439,0.0522,0.0,4,0.54,6,226280,-4.988,0.423,1,spotify:track:2BYvuDfhDMCbZGODj7xuKx,acoustic pop nashville indie
0.847,0.187,90.044,0.0594,0.00062,0.0192,4,0.471,11,262467,-6.496,0.342,1,spotify:track:1eKkpix1Tw2VBcI25KkYig,english indie rock indie pop modern alternative rock modern rock reading indie rock
0.843,0.3939999999999999,128.001,0.0427,0.0553,0.0,4,0.6609999999999999,8,204986,-3.117,0.757,0,spotify:track:3QVGEHyj4IhoDkiFHktzvT,metropopolis modern rock pop pop rock
0.8390000000000001,0.2239999999999999,99.941,0.0819,0.293,0.0,4,0.324,9,258933,-7.08,0.679,1,spotify:track:4mvPRLDf0ZedTzzXaXEavJ,indie pop modern alternative rock modern rock rock
0.728,0.133,144.02200000000002,0.033,0.0135,0.0,4,0.535,10,215333,-4.008,0.376,0,spotify:track:3efXxXuRf7Rs1quYKkoRmJ,indie poptimism pop pop rock
0.7759999999999999,0.0884,156.894,0.0444,0.163,0.0,4,0.518,11,241292,-5.791,0.387,0,spotify:track:64xJ1MMFxxK6osZxJH857T,australian pop pop
0.764,0.0634,124.986,0.0444,0.0167,0.000772,4,0.531,8,229107,-6.598,0.233,1,spotify:track:1rDwhSVwFFkSv1ub0Haa5I,indie anthem-folk indie cafe pop indie folk modern alternative rock modern rock
0.6970000000000001,0.0838,130.002,0.031,0.000513,1.6800000000000002e-05,4,0.575,11,215568,-4.72,0.5710000000000001,0,spotify:track:6RRwQLZMcKtesZfAQt2OUL,english indie rock indie anthem-folk indie pop indie poptimism modern alternative rock modern rock
0.3779999999999999,0.123,151.66,0.0289999999999999,0.802,0.0,4,0.534,10,185947,-7.442,0.376,1,spotify:track:1iZn69GnmLDNkvWiw6W4Jd,indie poptimism pop pop rock
0.8909999999999999,0.317,91.998,0.0592,0.0696,0.0,4,0.643,6,189453,-4.147,0.909,0,spotify:track:773mzt4GHA1ogZvCZWWeGu,electropop indie pop modern rock pop
0.3429999999999999,0.0516,72.074,0.0389,0.6779999999999999,1.8e-06,4,0.489,2,210982,-9.991,0.109,1,spotify:track:2R5XMeNPWU5EpaIVMpgFxK,art pop dance pop electropop indie pop indietronica pop swedish electropop swedish indie pop swedish pop
0.445,0.114,119.721,0.0495,0.71,0.0,4,0.6679999999999999,0,204360,-7.195,0.391,1,spotify:track:48YYY9wYoYt77Ao31Re0FR,art pop dance pop electropop indie pop indietronica pop swedish electropop swedish indie pop swedish pop
0.413,0.105,83.678,0.0286,0.547,0.000733,4,0.364,0,223267,-6.506,0.313,1,spotify:track:547UoqqkKsKcfbb9WWh0LE,art pop dance pop electropop indie pop indietronica pop swedish electropop swedish indie pop swedish pop
0.586,0.1159999999999999,138.762,0.0482,0.288,1.73e-06,4,0.5379999999999999,11,185728,-6.937,0.381,0,spotify:track:6lBdVRukgtKXjbKIsoTCPa,art pop dance pop electropop indie pop indietronica pop swedish electropop swedish indie pop swedish pop
0.5479999999999999,0.115,91.964,0.0306,0.0378,0.000143,4,0.623,11,199767,-6.647,0.319,1,spotify:track:7K93PgKyLPZBQt9fPDE1K4,electropop indie pop modern rock pop
0.721,0.278,160.125,0.0523,0.0621,0.00282,4,0.3989999999999999,4,299934,-5.562,0.113,0,spotify:track:3uUCgL0cbSd0isnqhHCm1f,art pop pop
0.746,0.127,107.965,0.0444,0.000729,0.0,4,0.591,8,194717,-7.762,0.432,1,spotify:track:7cTMowRfTAvLBLpTtZuv1M,indie pop indietronica modern alternative rock modern rock
0.6709999999999999,0.375,120.06,0.1,0.401,1.16e-05,4,0.763,1,197495,-4.029,0.602,0,spotify:track:5q5gzmbBS5yQzos2BvVr1t,dance pop danish pop electropop indie pop indie poptimism pop
0.852,0.451,100.031,0.0405,0.27,0.0,4,0.638,5,210427,-3.958,0.573,0,spotify:track:2ovs9XnDq9hLSWeNB1Pm6X,electropop indie pop indie poptimism indietronica modern rock nyc pop pop pop rock stomp and holler
0.7959999999999999,0.19,142.123,0.0639,0.0909,2.7300000000000003e-05,4,0.546,1,299613,-3.263,0.254,1,spotify:track:1XvHiCTd0MDb16S8bQNl74,chicago rap rap
0.662,0.376,90.054,0.0773,0.151,0.0,4,0.679,7,205333,-5.861000000000001,0.365,1,spotify:track:0kD586ste6xyDRqUYhVlCh,edm electropop indie pop indie poptimism indietronica modern rock pop tropical house vapor soul
0.87,0.359,120.033,0.0546,0.000532,0.0219,4,0.6990000000000001,0,238467,-4.925,0.778,1,spotify:track:1vv2owN12FAwGDwHcsnphg,australian dance australian pop dance pop pop
0.813,0.136,165.43900000000002,0.4429999999999999,0.0665,0.0,4,0.682,6,265025,-4.549,0.435,0,spotify:track:0mwXfPCm4AMaz9J0Cn7FXJ,detroit hip hop hip hop rap
0.775,0.233,90.48,0.085,0.118,0.000102,4,0.6609999999999999,0,198107,-2.9,0.691,0,spotify:track:6MFVCPU3QN3YqMjJz4mtFe,colombian pop dance pop latin latin pop pop
0.754,0.157,91.973,0.0764,0.0053,0.000286,4,0.765,8,199840,-3.736,0.4039999999999999,1,spotify:track:76Y07hjDi7fjJnZKsQbEaF,dance pop pop post-teen pop r&b
0.722,0.115,128.02700000000002,0.0798,0.0636,2.9e-05,4,0.79,11,185729,-5.252000000000001,0.632,1,spotify:track:1kJIakOzJ81dKcVebf6saA,
0.76,0.0548,183.817,0.198,0.187,0.0,4,0.75,1,195213,-4.836,0.893,1,spotify:track:70lnL3QaSOIIyMa2X9aVRL,colombian pop dance pop latin latin pop pop
0.6990000000000001,0.0785,135.998,0.15,0.222,1.52e-05,4,0.737,6,325265,-5.803999999999999,0.42,0,spotify:track:6041gM9Th1ViQcnzkIxnuv,latin puerto rican pop reggaeton trap latino
0.631,0.2769999999999999,123.042,0.0769,0.209,0.0,3,0.39,9,248544,-4.7010000000000005,0.1969999999999999,0,spotify:track:25qfFpoGhk9Njgu5nl36sS,dance pop europop pop pop rap post-teen pop
0.7509999999999999,0.111,117.988,0.0508,0.366,0.1969999999999999,4,0.738,11,266787,-7.101,0.4639999999999999,0,spotify:track:4mbVBOnlDb9pNl997oyyXR,modern rock neo mellow pop pop rock
0.821,0.131,125.021,0.0451,0.0229,0.0,4,0.606,11,235133,-3.946,0.184,0,spotify:track:4JBNKQg27FoumUSo96r2pk,modern rock neo mellow pop pop rock
0.532,0.0526,78.033,0.0394,0.0867,0.0,4,0.636,8,230427,-5.638999999999999,0.4039999999999999,1,spotify:track:7K8qvlD4tcyx2HUy6QfcSp,modern rock neo mellow pop pop rock
0.156,0.132,128.468,0.0426,0.938,0.0,1,0.485,8,274680,-9.792,0.271,1,spotify:track:1jD50ivXMpAqU7UpA7dF1n,modern rock neo mellow pop pop rock
0.465,0.185,138.334,0.0587,0.174,0.0403,4,0.573,8,294987,-9.648,0.332,1,spotify:track:550yFOAQr0gfOa69IMixoM,modern rock neo mellow pop pop rock
0.492,0.0995,190.911,0.0406,0.4679999999999999,3.28e-06,3,0.31,5,184053,-6.037999999999999,0.465,1,spotify:track:3TGDrgmg26yMtm93lLbyQ1,modern rock neo mellow pop pop rock
0.755,0.0745,118.008,0.0326,0.064,0.0,4,0.583,1,285827,-5.465,0.498,1,spotify:track:2xOCdyREmusVkUPcigf7To,modern rock neo mellow pop pop rock
0.386,0.142,137.399,0.0331,0.6679999999999999,4.79e-06,3,0.49,9,227893,-8.635,0.196,0,spotify:track:2tEG5sKOH0Y7KmDcxTwNb2,modern rock neo mellow pop pop rock
0.6920000000000001,0.125,147.19,0.0547,0.0006389999999999,6.91e-06,4,0.408,6,197813,-6.78,0.264,0,spotify:track:6ZiVFSrvO3knS8W1PtmWgQ,modern rock neo mellow pop pop rock
0.838,0.368,116.534,0.0336,0.0903,0.0,4,0.7070000000000001,7,207440,-4.109,0.605,0,spotify:track:1DxjoJ2w0K9zQ8KgU9rXhr,modern rock neo mellow pop pop rock
0.353,0.129,74.992,0.0367,0.23,0.201,4,0.542,8,401253,-10.755,0.309,1,spotify:track:3BQRmEJF32vjzx6u2cJgeC,modern rock neo mellow pop pop rock
0.77,0.0889,172.791,0.1119999999999999,0.113,8.11e-06,4,0.534,4,238227,-5.761,0.539,0,spotify:track:6ioXO01QJz0mxyhv9dnGdY,modern rock neo mellow pop pop rock
0.341,0.123,103.507,0.0282,0.912,4.1200000000000005e-05,4,0.71,1,264400,-11.146,0.341,1,spotify:track:0LY0gBh9xsnhIun3HnzfAV,modern rock neo mellow pop pop rock
0.326,0.114,140.981,0.0337,0.708,0.042,4,0.652,7,208067,-9.789,0.308,1,spotify:track:04nAGPiHLZtu8u4n4eS4uh,modern rock neo mellow pop pop rock
0.519,0.108,147.74,0.0267,0.102,0.000112,4,0.715,8,226920,-7.231,0.505,1,spotify:track:57hEprSm5UGTEJeKgkPckd,modern rock neo mellow pop pop rock
0.648,0.1009999999999999,82.385,0.146,0.278,2.84e-05,4,0.64,2,236747,-7.709,0.3979999999999999,0,spotify:track:74Nf92mHJLExGZowt9oMqT,indie folk modern alternative rock modern rock rock stomp and holler
0.718,0.124,101.034,0.0261,0.143,0.0713,4,0.649,0,274093,-6.593,0.718,0,spotify:track:7AOhUY89PYUxswAQax48ZB,indie folk modern alternative rock modern rock rock stomp and holler
0.8190000000000001,0.106,96.055,0.0436,0.0334,4.45e-05,4,0.621,5,254853,-5.42,0.599,1,spotify:track:2qs7DzhdLTPXbTjxUk4JRi,indie folk modern alternative rock modern rock rock stomp and holler
0.603,0.151,155.92700000000002,0.0367,0.362,0.000231,4,0.428,7,294640,-6.972,0.129,1,spotify:track:4yOvm0geuUsHJyq6xbhHVN,indie folk modern alternative rock modern rock rock stomp and holler
0.8959999999999999,0.262,123.987,0.0673,0.032,0.000113,4,0.56,7,220754,-3.691,0.3,0,spotify:track:6kh2EgNMbO3P3HoxLEUSNX,dutch edm
0.7759999999999999,0.1639999999999999,120.084,0.127,0.5539999999999999,0.585,4,0.706,9,200108,-8.56,0.469,0,spotify:track:7b0xc4F7a7sFnZdsKaptkv,german pop
0.569,0.6829999999999999,113.996,0.0445,0.524,1.5e-05,4,0.64,6,272725,-11.917,0.245,0,spotify:track:48q1raXqv73T8omNNdP5D5,german pop
0.318,0.688,124.63,0.0391,0.8320000000000001,2.04e-06,4,0.354,7,294229,-11.653,0.168,1,spotify:track:4W6VDcBfX772EW238IRdX3,german pop
0.48,0.0974,75.31,0.0298,0.0559999999999999,0.804,4,0.412,9,215150,-9.406,0.136,0,spotify:track:4rxpJOCjFVNAren0NdgO6I,ambient pop dream pop el paso indie shoegaze
0.755,0.143,123.63,0.0776,0.3279999999999999,0.0,4,0.498,7,217016,-4.862,0.442,0,spotify:track:2SarJa9ShYlxXMm3YPTmdP,big room deep big room edm electro house future house house pop pop edm progressive electro house progressive house tropical house
0.767,0.1009999999999999,195.74,0.168,0.0807,0.0,4,0.331,1,188187,-4.712,0.466,1,spotify:track:7kTQf1Ndibcp3he9iWZsgO,dance pop pop
0.6729999999999999,0.273,98.253,0.0548,0.24,0.0,4,0.57,0,246960,-5.24,0.342,1,spotify:track:2rxD27lRBLjxC451NDJips,dance pop pop
0.61,0.191,140.07399999999998,0.0888,0.062,0.0,4,0.764,5,191493,-5.499,0.6579999999999999,0,spotify:track:2TDYcGKFjCNVju1vWvvZhq,dance pop pop
0.579,0.517,86.522,0.103,0.198,0.0018399999999999,4,0.3829999999999999,1,547733,-3.765,0.103,0,spotify:track:0jOL63hLMeSCHTXPdFkniq,chicago rap rap
0.514,0.385,100.035,0.0465,0.0121,8.499999999999999e-05,4,0.6729999999999999,0,208000,-10.772,0.312,0,spotify:track:6KjbNLbRjuoa8rEq5yNA6H,dance pop edm electropop pop tropical house
0.94,0.15,126.053,0.0484,0.297,6.27e-05,4,0.645,11,210530,-2.022,0.753,1,spotify:track:522qX6uz7EBHogZtIquQ3w,edm pop pop edm tropical house
0.76,0.151,96.204,0.054,0.351,0.0,4,0.6509999999999999,7,141875,-3.377,0.6729999999999999,1,spotify:track:2IQB5iBapo0Y37Yc0PtIZc,deep tropical house pop edm tropical house
0.833,0.127,180.009,0.0575,0.0454,0.0,4,0.522,0,193569,-3.715,0.296,1,spotify:track:5MMu9zi4UrctTCXQqNJUCY,dance pop edm electro house electropop pop pop edm pop rap post-teen pop tropical house
0.802,0.107,106.031,0.0604,0.182,0.00126,4,0.757,6,176613,-4.8260000000000005,0.5670000000000001,1,spotify:track:4XuyZplbQFeyqnOybpcyyy,deep tropical house norwegian pop pop edm tropical house
0.942,0.188,148.72299999999998,0.0366,0.0115,0.0,4,0.527,1,241307,-5.64,0.495,0,spotify:track:7FwBtcecmlpc1sLySPXeGE,classic rock heartland rock mellow gold permanent wave rock singer-songwriter
0.703,0.3329999999999999,104.049,0.127,0.0753,6.13e-05,4,0.7879999999999999,1,183280,-5.986000000000001,0.442,0,spotify:track:5XsJl0ZlufrT0EVaDDtBLn,dance pop electropop indie pop indie poptimism pop post-teen pop
0.721,0.8240000000000001,117.139,0.386,0.062,0.0,5,0.536,10,191942,-6.44,0.3929999999999999,0,spotify:track:61QSuw5VlC0LTS8WMO356g,bronx hip hop east coast hip hop gangster rap hardcore hip hop hip hop hip pop pop rap rap trap
0.435,0.115,98.008,0.136,0.0108,1.88e-06,4,0.877,0,147905,-8.131,0.589,1,spotify:track:3uYDO9dPLTVrgfwg7EYXSf,chicago rap rap
0.514,0.3979999999999999,79.97399999999999,0.0593,0.0655,0.0,4,0.647,8,240693,-10.05,0.387,1,spotify:track:7lQWRAjyhTpCWFC0jmclT4,g funk gangster rap hip hop rap west coast rap
0.415,0.324,80.009,0.0329,0.382,0.00246,4,0.563,10,222560,-9.142,0.1969999999999999,1,spotify:track:6Y7EG3dmDLTsAF1ooaBseb,
0.489,0.251,131.558,0.036,0.7170000000000001,0.000331,4,0.4039999999999999,1,290626,-8.049,0.128,0,spotify:track:4xIzFwbnxTAZRrPnIUm4y2,art pop pop
0.6829999999999999,0.0593,185.948,0.0489,0.0070599999999999,0.0,4,0.44,11,227320,-4.732,0.445,0,spotify:track:2rDwdvBma1O1eLzo29p2cr,dance pop idol pop post-teen pop
0.833,0.0931,124.01,0.0627,0.0111,0.486,4,0.778,1,201613,-6.928999999999999,0.17,1,spotify:track:2eDciak3pGywzn7X8KDK5d,french indie pop french indietronica new french touch nice indie tropical house
0.629,0.1639999999999999,99.973,0.0834,0.211,0.000653,4,0.638,10,218480,-7.491,0.337,0,spotify:track:6HViP4DVYa8gQtxLndmhwu,french indie pop french indietronica new french touch nice indie tropical house
0.514,0.0877,95.084,0.0305,0.0646,0.123,4,0.649,4,182453,-9.024,0.0645,1,spotify:track:2RgvMy0PO6AMxdA5P0OZzW,french indie pop french indietronica new french touch nice indie tropical house
0.7070000000000001,0.293,109.022,0.0358,0.12,0.775,4,0.7709999999999999,4,274920,-7.091,0.204,0,spotify:track:3isdV4hqllDam0COqgDZe6,french indie pop french indietronica new french touch nice indie tropical house
0.708,0.633,111.043,0.332,0.113,0.0918,4,0.7909999999999999,7,222573,-7.537000000000001,0.288,1,spotify:track:3yDxIRjjQha7uR9qpP7IWA,french indie pop french indietronica new french touch nice indie tropical house
0.784,0.0559,103.015,0.0481,0.0108,0.662,4,0.597,0,228733,-7.957999999999999,0.262,0,spotify:track:7pLwsX2IglaMMva8bGaKsp,french indie pop french indietronica new french touch nice indie tropical house
0.64,0.0985,114.796,0.1119999999999999,0.213,0.00437,4,0.56,10,289760,-5.672000000000001,0.6459999999999999,0,spotify:track:7ueL4RWW6wjudOSrpynXcE,french indie pop french indietronica new french touch nice indie tropical house
0.7340000000000001,0.34,121.999,0.0505,0.00387,0.0,4,0.8029999999999999,6,177458,-4.9910000000000005,0.708,1,spotify:track:3KuyC06khINtQRm8pImleW,big room edm electro house future house house progressive electro house progressive house tropical house
0.726,0.0895,93.958,0.0414,0.0723,8.45e-06,4,0.609,5,195000,-4.346,0.362,0,spotify:track:33IOhptvC2Qoy2UhjiHXLV,dance pop edm pop
0.767,0.1009999999999999,99.957,0.0715,0.00812,0.000348,4,0.789,9,167311,-4.612,0.637,0,spotify:track:3ibRxEv4KkcU9e259eyNJA,dance pop edm electro house moombahton pop pop rap
0.534,0.507,122.822,0.0773,0.103,0.00643,4,0.436,1,369040,-9.416,0.325,0,spotify:track:7cioKB5CHVzk09SOtTyn0T,dance pop pop post-teen pop r&b
0.5920000000000001,0.181,82.05,0.0566,0.0247,0.0,4,0.516,3,236987,-5.465,0.271,0,spotify:track:5Htb1uFQ1KrkFXlefS8oGj,dance pop pop post-teen pop
0.67,0.166,203.877,0.0358,0.0173,7.27e-06,4,0.424,5,183373,-3.217,0.628,0,spotify:track:2mERzHYpv0GVNKBbT7KU7W,
0.838,0.242,143.04,0.114,0.0249,0.025,4,0.774,5,198800,-3.914,0.924,0,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,dance pop pop pop rap post-teen pop
0.625,0.0985,118.054,0.0376,0.18,1.27e-06,4,0.536,0,214320,-4.506,0.142,1,spotify:track:2ODVmDLAqFebH41ppZ97Gz,brooklyn indie electropop indie cafe pop indie electropop indie pop indie poptimism indietronica metropopolis nyc pop pop vapor pop vapor soul
0.49,0.0751,107.965,0.275,0.918,0.376,4,0.691,11,244506,-12.883,0.0385,0,spotify:track:37uqBNIiYgCuSF0ppMWzVx,new french touch vapor soul
0.322,0.11,93.503,0.0283,0.367,0.00056,4,0.475,7,206267,-10.687,0.387,1,spotify:track:6zeE5tKyr8Nu882DQhhSQI,album rock art rock bow pop classic rock hard rock heartland rock mellow gold progressive rock rock soft rock symphonic rock
0.486,0.139,128.768,0.0289999999999999,0.345,0.0,4,0.486,9,256747,-7.103,0.184,1,spotify:track:0fJtP2HkuZtzfh30XIMtPw,dance pop pop
0.8370000000000001,0.8390000000000001,126.342,0.375,0.00427,0.00114,4,0.597,10,171360,-6.518,0.447,1,spotify:track:65Wn0KpbPXTVLNQNEMtK1j,big room disco house edm electro house house progressive house vocal house
0.598,0.35,134.045,0.036,0.218,0.0,3,0.489,1,228373,-4.928999999999999,0.172,1,spotify:track:1gm616Plq4ScqNi7TVkZ5N,canadian contemporary r&b canadian pop pop
0.629,0.288,102.053,0.198,0.00586,0.0,4,0.541,2,199867,-6.269,0.356,1,spotify:track:1OEBiwQEeBgTOaA0e7YpkB,chicago rap rap
0.622,0.104,74.267,0.0866,0.858,0.0,4,0.3279999999999999,5,228093,-7.291,0.401,0,spotify:track:6MreoQf8oixWI2xRcw3Fv1,hip hop new orleans rap pop rap rap trap
0.645,0.163,123.029,0.0274,0.0883,5.76e-05,4,0.644,0,192749,-7.082999999999999,0.264,1,spotify:track:4VBZbQw57uAtXTtwPBMYm2,english indie rock indie anthem-folk indie pop indie poptimism modern alternative rock modern rock
0.302,0.104,124.956,0.0438,0.862,0.00567,4,0.389,7,273000,-12.485,0.2339999999999999,0,spotify:track:5zT5cMnMKoyruPj13TQXGx,indie anthem-folk indie cafe pop indie folk modern alternative rock modern rock
0.862,0.0806,125.997,0.0799,0.4479999999999999,0.0,4,0.767,6,201240,-3.157,0.767,1,spotify:track:4lharVQjYNhByFR8dSHkMA,deep euro house deep house deep tropical house minimal tech house new french touch tropical house
0.484,0.256,92.988,0.0481,0.8909999999999999,0.00344,4,0.7070000000000001,9,257960,-6.579,0.43,0,spotify:track:25YvGDl2zSE0pH8jrMZ6aY,alternative r&b pop
0.747,0.0853,126.018,0.0422,0.0503,0.0,4,0.7070000000000001,1,204307,-4.274,0.765,1,spotify:track:77L8knkBLWpM3GwSZfmNNR,contemporary country country pop pop emo viral pop
0.757,0.0631,129.607,0.0601,0.103,1.16e-06,4,0.555,1,221840,-7.867999999999999,0.5820000000000001,0,spotify:track:5dRQUolXAVX3BbCiIxmSsf,album rock mellow gold new romantic new wave pop pop rock power pop soft rock
0.61,0.175,176.079,0.0674,0.00854,0.0,4,0.4529999999999999,11,238611,-6.582999999999999,0.44,0,spotify:track:5s9ZfQasBGM8YLNAhXx7or,irish pop modern rock pop pop rock shiver pop
0.747,0.3279999999999999,100.01,0.061,0.271,0.0,4,0.711,10,227720,-6.165,0.5720000000000001,0,spotify:track:2i3WO0WkrlnrA1I4GdUmxh,dance pop deep euro house deep house edm german dance pop tropical house
0.5710000000000001,0.111,128.046,0.0408,0.16,8.77e-05,4,0.7,6,215625,-6.575,0.381,0,spotify:track:3jpViAo0HZOdT7Flyfne6j,dutch pop
0.602,0.1159999999999999,119.95,0.0522,0.033,0.000146,4,0.614,6,250511,-8.759,0.15,0,spotify:track:7iz4bsfPOrK9wzhXkgUfya,dance pop pop post-teen pop
0.624,0.113,133.123,0.145,0.2289999999999999,0.0,4,0.659,6,192787,-10.944,0.523,1,spotify:track:7gcGLHNMusvZTNUeOkgY8E,indie anthem-folk pop uk pop
0.804,0.134,89.944,0.0805,0.123,0.000482,4,0.563,1,170118,-5.28,0.525,0,spotify:track:6ygEwsEAFEUijB6iSdPTqn,indie anthem-folk pop uk pop
0.509,0.1369999999999999,79.527,0.096,0.795,4.01e-06,4,0.5770000000000001,6,197507,-6.792999999999999,0.518,0,spotify:track:18rF7G33G8BDeflgTSjCXG,indie anthem-folk pop uk pop
0.624,0.133,68.976,0.113,0.0153,1.78e-06,4,0.586,5,185863,-5.946000000000001,0.267,1,spotify:track:6lOWoTqVnAWXchddtTH31W,indie anthem-folk pop uk pop
0.29,0.2269999999999999,78.842,0.0448,0.85,0.0,4,0.552,10,247107,-5.617000000000001,0.481,1,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,pop uk pop
0.555,0.105,167.99900000000002,0.276,0.405,0.0,4,0.3929999999999999,10,221881,-6.096,0.22,0,spotify:track:3NgCzSW98SsqBdpYcnm4kv,dance pop pop post-teen pop
0.992,0.0798,127.998,0.0699,0.0043,0.816,4,0.6759999999999999,8,257987,-3.596,0.376,1,spotify:track:2EZkYoVDEfPEcjRBkZJc2Z,big room deep big room disco house dutch edm dutch house edm electro house house pop edm progressive electro house progressive house
0.635,0.0752,121.965,0.0538,0.0117,0.0003129999999999,4,0.7809999999999999,1,186885,-5.443,0.348,0,spotify:track:0aXXbEzc59uBWsIPUDBcQB,
0.426,0.1369999999999999,76.696,0.0708,0.685,1.95e-05,4,0.405,7,218307,-10.302,0.288,0,spotify:track:6rjgXCOdI4k9D5HYQKrIU1,alternative r&b indie soul
0.5489999999999999,0.24,119.803,0.0342,0.497,0.0,4,0.476,10,226091,-4.948,0.297,0,spotify:track:2WJvWaHWbQRSeHMQlcFEOx,israeli pop
0.665,0.1169999999999999,131.688,0.0897,0.557,0.0,4,0.395,6,195133,-4.031000000000001,0.597,0,spotify:track:1Cy6AaY8lvDFxCB7AlLjME,indie r&b uk contemporary r&b
0.499,0.0875,78.62100000000001,0.173,0.61,0.0,4,0.421,5,211733,-8.869,0.297,1,spotify:track:05u81UgU27g8uL5twJ7ABz,indie anthem-folk pop uk pop
0.809,0.225,125.988,0.0753,0.0746,0.0162,4,0.795,8,149797,-6.424,0.897,1,spotify:track:06mFFhdNhfblY7tHLXFk5T,new french touch tropical house
0.835,0.0517,122.018,0.0338,0.0267,0.775,4,0.8270000000000001,7,181004,-8.187000000000001,0.45,1,spotify:track:6I3V9utY0oXxFjvMfDgXhS,new french touch tropical house
0.528,0.111,118.993,0.0771,0.0276,1.79e-06,4,0.743,6,261548,-8.0,0.384,0,spotify:track:7vlJhagyQRJwu5tCGXHYUV,austrian pop deep house deep tropical house new french touch tropical house
0.267,0.0834,91.88,0.0428,0.655,2.24e-05,4,0.368,8,377000,-9.395,0.1939999999999999,0,spotify:track:1OtGo99uypkRbMqshBVFnn,icelandic indie icelandic rock modern alternative rock modern rock
0.8,0.0986,90.014,0.0453,0.105,0.0321,4,0.482,4,258893,-7.452999999999999,0.191,0,spotify:track:3xR2BPzsd3WVs7OiUOdU9u,electropop modern alternative rock modern rock pixie pop pop emo pop punk
0.48,0.175,50.864,0.0467,0.1689999999999999,0.126,4,0.231,7,286827,-9.128,0.284,0,spotify:track:6SitqV42SciUZXsVz0Xgfr,alternative dance big beat electronica nu jazz trip hop
0.853,0.1119999999999999,102.473,0.0506,0.2689999999999999,0.0,4,0.598,2,223187,-4.559,0.66,1,spotify:track:30ddpolNHwXlrS5XO8MiiO,cantautor latin arena pop latin pop musica aragonesa spanish pop spanish pop rock spanish rock
0.8370000000000001,0.106,185.992,0.0404,0.135,0.0,4,0.391,2,249680,-4.078,0.434,1,spotify:track:1jJn6iK6o2Vg7iUKHztRTk,cantautor latin arena pop latin pop musica aragonesa spanish pop spanish pop rock spanish rock
0.745,0.342,82.00299999999999,0.0354,0.205,0.0,4,0.608,4,226947,-5.82,0.595,1,spotify:track:2jirOD3Qeprjrwjhr0Ulu8,indie pop stomp and holler
0.642,0.391,149.862,0.0933,0.00613,0.0128,4,0.585,8,208000,-5.968,0.212,1,spotify:track:1UKiY1fpnB1G1nPW6ilHhw,big room brostep catstep dance pop edm electra electro house
0.903,0.298,132.009,0.0296,0.000187,0.0939,4,0.562,8,221000,-4.46,0.7909999999999999,0,spotify:track:3zvHOVC4jikl6jORSr6OLE,alternative dance alternative rock dance-punk garage rock indie pop indie rock modern rock new rave rock
0.792,0.216,109.976,0.057,0.0103,6.69e-05,4,0.69,11,221206,-4.774,0.262,1,spotify:track:0C7RxcoJUdt0EDtQLuOFc6,dance pop electropop etherpop indie poptimism pop post-teen pop
0.6890000000000001,0.0922,127.98,0.0337,0.0884,0.0,4,0.66,4,221075,-2.6710000000000003,0.427,0,spotify:track:4sOX1nhpKwFWPvoMMExi3q,dance pop electropop indie pop metropopolis pop post-teen pop uk alternative pop
0.852,0.0596,129.981,0.0351,0.104,0.00866,4,0.687,11,225040,-5.537999999999999,0.7659999999999999,1,spotify:track:72a9JWKqJ8SGo0OdyCS12P,dance rock new romantic new wave permanent wave synthpop
