,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age_bin
580,4,1,6,1,0,0,1,6,3,1,4
581,1,1,0,0,0,0,1,6,3,1,1
582,11,1,7,1,0,0,1,6,3,1,3
583,9,2,5,0,0,2,1,6,3,1,1
584,11,1,7,1,0,0,1,6,3,1,3
585,0,2,6,0,0,2,1,6,3,1,2
586,4,1,6,1,0,0,1,6,3,1,3
587,1,1,0,0,2,0,1,6,3,1,4
588,1,1,0,1,0,0,1,6,3,1,3
589,1,1,1,1,0,0,1,6,3,1,4
590,9,1,5,0,0,0,1,6,3,1,2
591,9,1,5,0,2,0,1,6,3,1,2
592,0,1,6,0,0,0,1,6,3,1,2
593,7,2,3,0,1,1,1,6,3,1,2
594,4,1,6,0,0,0,1,6,3,1,3
595,9,1,5,0,2,0,1,6,3,1,4
596,9,1,2,0,0,0,1,6,3,1,3
597,0,1,5,0,2,0,1,6,3,1,3
598,0,0,6,1,2,0,1,6,3,1,4
599,7,1,3,0,0,0,1,6,3,1,2
600,0,2,6,0,2,2,1,6,3,1,2
601,1,1,2,0,0,0,1,6,3,1,3
602,1,1,2,0,0,0,1,6,3,1,3
603,7,1,3,1,0,0,1,6,3,1,2
604,0,2,6,0,2,0,1,6,3,1,2
605,0,2,6,0,0,0,1,6,3,1,2
606,7,1,3,0,0,0,1,6,3,1,2
607,1,1,0,1,0,2,1,6,3,1,4
608,1,1,2,1,0,0,1,6,3,1,2
609,7,1,3,0,0,0,1,6,3,1,3
610,1,1,1,0,2,0,1,6,3,1,3
611,0,1,3,0,0,0,1,6,3,1,3
612,1,2,0,0,0,0,1,6,3,1,3
613,4,1,6,0,2,0,1,6,3,1,4
614,0,1,6,0,2,0,1,6,3,1,2
615,9,1,1,0,2,0,1,6,3,1,3
616,7,1,3,1,0,0,1,6,3,1,2
617,1,1,0,0,0,0,1,6,3,1,4
618,9,1,5,0,2,0,1,6,3,1,2
619,0,1,2,0,2,0,1,6,3,1,3
620,0,0,6,0,2,2,1,6,3,1,3
621,9,1,5,0,0,0,1,6,3,1,3
622,9,1,5,0,0,0,1,6,3,1,2
623,7,1,3,1,0,0,1,6,3,1,2
624,1,2,7,0,2,2,1,6,3,1,1
625,1,1,2,0,2,0,1,6,3,1,3
626,9,1,5,0,0,0,1,6,3,1,1
627,7,2,0,0,0,0,1,6,3,1,2
628,0,1,7,1,2,0,1,6,3,1,4
629,9,1,5,0,0,0,1,6,3,1,2
630,9,1,6,0,0,0,1,6,3,1,2
631,0,2,6,0,0,0,1,6,3,1,1
632,7,1,1,0,0,0,1,6,3,1,2
633,4,2,0,0,0,0,1,6,3,1,4
634,4,1,6,1,2,0,1,6,3,1,4
635,9,2,5,0,2,0,1,6,3,1,3
636,0,1,6,0,2,2,1,6,3,1,2
637,0,2,6,0,0,0,1,6,3,1,2
638,9,1,7,1,2,0,1,6,3,1,2
639,4,0,6,0,2,0,1,6,3,1,4
640,3,1,0,1,1,1,1,6,3,1,3
641,0,1,3,0,2,0,1,6,3,1,1
642,1,1,0,0,2,0,1,6,3,1,2
643,5,1,3,1,2,0,1,6,3,1,4
644,9,2,5,0,0,0,1,6,3,1,2
645,4,2,6,0,2,0,1,6,3,1,1
646,3,0,6,0,0,0,1,6,3,1,2
647,1,1,3,0,0,0,1,6,3,1,2
648,9,1,2,1,2,0,1,6,3,1,2
649,1,1,3,0,0,0,1,6,3,1,2
650,3,1,3,0,2,0,1,6,3,1,2
651,3,1,3,0,0,0,1,6,3,1,2
652,1,1,0,1,2,0,1,6,3,1,3
653,1,1,2,0,0,2,1,6,3,1,2
654,1,0,7,1,2,2,1,6,3,1,4
655,7,1,3,0,0,0,1,6,3,1,2
656,7,1,0,0,0,0,1,6,3,1,2
657,4,1,6,1,0,2,1,6,3,1,4
658,4,0,6,1,2,0,1,6,3,1,2
659,6,2,6,0,0,0,1,6,3,1,2
660,5,0,0,1,0,0,1,6,3,1,4
661,0,2,7,0,2,0,1,6,3,1,3
662,7,1,3,0,0,2,1,6,3,1,3
663,0,1,6,0,1,1,1,6,3,1,2
664,1,1,1,1,2,0,1,6,3,1,3
665,9,1,2,0,0,2,1,6,3,1,1
666,0,0,6,0,2,0,1,6,3,1,3
667,0,2,6,0,0,0,1,6,3,1,2
668,1,1,2,0,2,0,1,6,3,1,2
669,0,1,3,0,0,0,1,6,3,1,4
670,4,1,6,1,0,0,1,6,3,1,4
671,7,2,3,1,2,0,1,6,3,1,3
672,0,1,3,0,2,0,1,6,3,1,3
673,0,1,3,0,0,2,1,6,3,1,3
674,7,1,3,0,2,0,1,6,3,1,3
675,0,1,5,0,0,2,1,6,3,1,3
676,0,2,3,1,0,0,1,6,3,1,2
677,4,1,6,0,2,0,1,6,3,1,4
678,2,1,5,0,0,0,1,6,3,1,3
679,4,0,6,1,2,0,1,6,3,1,2
680,9,1,0,1,0,0,1,6,3,1,3
681,3,1,5,1,2,0,1,6,3,1,3
682,6,1,6,0,0,0,1,6,3,1,2
683,4,1,5,1,2,0,1,6,3,1,3
684,7,1,3,0,0,0,1,6,3,1,3
685,1,1,2,0,2,0,1,6,3,1,2
686,3,1,0,1,2,0,1,6,3,1,3
687,0,2,3,0,2,0,1,6,3,1,1
688,9,1,5,1,2,0,1,6,3,1,2
689,4,1,6,0,2,0,1,6,3,1,3
690,0,0,6,0,2,0,1,6,3,1,2
691,4,2,6,0,0,0,1,6,3,1,2
692,5,1,3,0,2,0,1,6,3,1,4
693,1,1,0,1,2,0,1,6,3,1,4
694,0,1,6,1,2,0,1,6,3,1,4
695,7,1,3,1,0,0,1,6,3,1,3
696,1,1,0,1,0,0,1,6,3,1,3
697,3,1,0,0,0,0,1,6,3,1,3
698,2,1,2,0,0,0,1,6,3,1,2
699,0,1,6,1,0,0,1,6,3,1,4
700,6,1,2,0,2,0,1,6,3,1,4
701,3,1,1,1,2,0,1,6,3,1,4
702,6,0,2,0,2,0,1,6,3,1,2
703,6,1,6,0,0,0,1,6,3,1,4
704,10,2,2,0,2,0,1,6,3,1,1
705,0,1,6,0,2,2,1,6,3,1,2
706,0,1,6,0,0,0,1,6,3,1,4
707,1,1,0,1,2,2,1,6,3,1,3
708,0,1,3,1,2,0,1,6,3,1,3
709,5,0,6,1,2,0,1,6,3,1,4
710,1,1,2,0,2,0,1,6,3,1,2
711,4,1,6,1,0,0,1,6,3,1,4
712,8,2,6,1,0,0,1,6,3,1,2
713,0,1,6,0,0,0,1,6,3,1,1
714,7,1,3,0,0,0,1,6,3,1,3
715,9,1,2,0,0,0,1,6,3,1,2
716,9,1,6,0,0,0,1,6,3,1,3
717,5,1,3,0,0,0,1,6,3,1,4
718,7,1,1,0,0,0,1,6,3,1,3
719,1,1,0,0,2,0,1,6,3,1,3
720,0,1,6,0,2,0,1,6,3,1,3
721,1,1,0,0,0,0,1,6,3,1,4
722,2,1,0,0,2,0,1,6,3,1,3
723,1,1,0,0,0,0,1,6,3,1,2
724,7,1,3,0,2,0,1,6,3,1,2
725,9,1,2,0,0,0,1,6,3,1,2
726,0,1,3,0,0,0,1,6,3,1,2
727,2,1,6,0,2,0,1,6,3,1,3
728,1,1,2,1,2,0,1,6,3,1,1
729,9,2,5,0,0,0,1,6,3,1,1
730,0,2,7,1,2,2,1,6,3,1,3
731,1,1,5,1,0,0,1,6,3,1,3
732,0,2,3,0,2,2,1,6,3,1,2
733,6,2,0,1,2,0,1,6,3,1,2
734,9,2,6,1,0,0,1,6,3,1,3
735,1,1,0,1,2,0,1,6,3,1,3
736,5,1,0,0,0,0,1,6,3,1,4
737,0,1,3,0,0,0,1,6,3,1,3
738,10,0,6,0,0,0,1,6,3,1,3
739,1,1,7,1,2,0,1,6,3,1,3
740,0,0,3,0,0,0,1,6,3,1,3
741,3,1,0,0,2,2,1,6,3,1,4
742,4,1,0,1,2,0,1,6,3,1,4
743,9,2,5,0,2,2,1,6,3,1,3
744,1,1,2,0,0,2,1,6,3,1,3
745,1,0,1,1,2,0,1,6,3,1,2
746,10,1,0,1,2,2,1,6,3,1,2
747,7,1,3,0,2,0,1,6,3,1,2
748,0,2,6,0,0,0,1,6,3,1,1
749,9,2,5,0,2,0,1,6,3,1,2
750,7,0,2,0,0,2,1,6,3,1,1
751,1,1,0,0,2,0,1,6,3,1,2
752,1,1,5,0,0,0,1,6,3,1,4
753,0,1,6,0,2,0,1,6,3,1,2
754,7,1,3,0,0,0,1,6,3,1,2
755,1,1,2,1,2,0,1,6,3,1,2
756,7,1,6,0,2,0,1,6,4,1,1
757,1,1,0,1,0,0,1,6,4,1,2
758,1,1,2,1,2,0,1,6,4,1,2
759,1,1,5,1,2,0,1,6,4,1,2
760,1,1,0,0,0,0,1,6,4,1,3
761,10,1,0,0,0,0,1,6,4,1,3
762,7,1,3,0,2,0,1,6,4,1,2
763,9,1,6,1,0,0,1,6,4,1,1
764,9,1,5,0,0,0,1,6,4,1,2
765,9,1,6,0,2,0,1,6,4,1,2
766,0,1,6,0,0,0,1,6,4,1,3
767,6,1,6,1,0,0,1,6,4,1,3
768,9,1,7,1,1,1,1,6,4,1,2
769,8,2,3,1,0,0,1,6,4,1,1
770,1,1,0,1,1,1,1,6,4,1,2
771,3,0,7,0,2,0,1,6,4,1,4
772,4,1,7,1,2,0,1,6,4,1,3
773,9,1,5,0,0,0,1,6,4,1,3
774,3,1,2,0,0,0,1,6,4,1,2
775,1,1,0,0,2,0,1,6,4,1,3
776,1,2,7,1,0,2,1,6,4,1,2
777,1,1,2,0,1,1,1,6,4,1,2
778,0,1,3,0,2,0,1,6,4,1,2
779,7,1,3,1,0,0,1,6,4,1,1
780,9,1,1,0,2,0,1,6,4,1,3
781,7,1,3,1,2,0,1,6,4,1,1
782,9,0,5,0,0,0,1,6,4,1,2
783,1,1,1,0,1,1,1,6,4,1,2
784,1,2,1,0,2,0,1,6,4,1,2
785,6,1,6,0,0,0,1,6,4,1,3
786,1,1,2,0,2,0,1,6,4,1,2
787,0,1,0,1,0,2,1,6,4,1,4
788,9,1,5,0,2,0,1,6,4,1,3
789,1,2,2,1,0,0,1,6,4,1,2
790,1,2,2,1,1,1,1,6,4,1,2
791,4,2,6,1,2,2,1,6,4,1,3
792,4,1,3,0,0,0,1,6,4,1,2
793,2,1,2,0,0,0,1,6,4,1,2
794,11,2,2,1,0,0,1,6,4,1,1
795,7,2,7,0,2,0,1,6,4,1,2
796,1,2,3,0,0,0,1,6,4,1,3
797,1,0,7,0,2,0,1,6,4,1,2
798,1,1,2,0,1,1,1,6,4,1,2
799,1,0,1,1,2,2,1,6,4,1,2
800,1,2,0,1,2,0,1,6,4,1,3
801,7,0,3,0,0,0,1,6,4,1,3
802,2,2,5,0,0,0,1,6,4,1,2
803,0,0,6,0,0,0,1,6,4,1,3
804,0,1,3,0,0,0,1,6,4,1,2
805,9,1,1,0,0,0,1,6,4,1,2
806,7,2,7,0,2,0,1,6,4,1,2
807,2,1,6,1,2,0,1,6,4,1,4
808,0,2,3,0,0,0,1,6,4,1,1
809,0,2,6,0,2,2,1,6,4,1,2
810,6,2,3,1,0,0,1,6,4,1,4
811,7,1,3,0,0,0,1,6,4,1,2
812,1,1,3,0,2,0,1,6,4,1,3
813,0,1,6,0,0,0,1,6,4,1,3
814,1,2,3,1,1,1,1,6,4,1,4
815,1,0,2,0,0,0,1,6,4,1,2
816,9,2,7,1,2,0,1,6,4,1,3
817,3,1,0,0,2,0,1,6,4,1,2
818,4,1,3,1,2,0,1,6,4,1,4
819,0,2,2,0,2,0,1,6,4,1,1
820,0,2,6,0,0,0,1,6,4,1,2
821,0,1,6,1,0,0,1,6,4,1,2
822,1,1,1,0,0,0,1,6,4,1,1
823,4,2,6,0,2,0,1,6,4,1,2
824,4,0,3,0,0,2,1,6,4,1,1
825,9,1,5,0,2,0,1,6,4,1,4
826,9,0,5,0,0,0,1,6,4,1,2
827,7,1,6,0,2,0,1,6,4,1,1
828,1,1,2,1,2,2,1,6,4,1,3
829,9,1,6,0,2,0,1,6,4,1,4
830,2,1,2,0,2,0,1,6,4,1,3
831,0,1,3,0,0,0,1,6,4,1,3
832,8,2,2,1,2,2,1,6,4,1,1
833,9,1,3,0,2,0,1,6,4,1,4
834,1,1,2,1,2,0,1,6,4,1,3
835,1,1,2,1,0,0,1,6,4,1,3
836,0,1,3,1,2,0,1,6,4,1,4
837,1,1,2,1,2,0,1,6,4,1,3
838,9,1,5,0,2,0,1,6,4,1,3
839,0,2,6,0,2,0,1,6,4,1,2
840,0,2,7,0,2,0,1,6,4,1,2
841,9,1,5,0,0,0,1,6,4,1,2
842,2,1,2,0,2,2,1,6,4,1,3
843,0,2,6,1,2,0,1,6,4,1,4
844,0,0,3,1,2,0,1,6,4,1,3
845,1,1,2,1,2,2,1,6,4,1,4
846,7,2,3,0,0,0,1,6,4,1,1
847,0,2,3,0,2,0,1,6,4,1,2
848,9,1,5,0,2,0,1,6,4,1,2
849,4,0,6,0,2,0,1,6,4,1,4
850,1,1,0,1,2,0,1,6,4,1,3
851,1,1,1,1,0,0,1,6,4,1,2
852,7,1,1,0,2,0,1,6,4,1,2
853,1,1,1,1,2,0,1,6,4,1,2
854,3,1,0,1,2,0,1,6,4,1,3
855,0,1,6,0,0,0,1,6,4,1,2
856,2,1,6,0,2,0,1,6,4,1,3
857,1,1,5,1,2,0,1,6,4,1,3
858,1,1,1,0,0,0,1,6,4,1,3
859,1,2,7,0,2,0,1,6,4,1,2
860,4,1,6,0,2,0,1,6,4,1,2
861,1,1,1,0,0,0,1,6,4,1,3
862,9,1,5,1,2,0,1,6,4,1,2
863,0,2,6,0,2,0,1,6,4,1,3
864,1,1,7,0,2,2,1,6,4,1,2
865,1,1,3,0,2,0,1,6,4,1,2
866,9,1,5,0,2,0,1,6,4,1,2
867,9,1,5,0,2,0,1,6,4,1,3
868,0,2,7,1,0,0,1,6,4,1,3
869,0,0,6,0,2,0,1,6,4,1,3
870,1,2,2,1,2,0,1,6,4,1,2
871,1,1,3,0,2,0,1,6,4,1,2
872,1,1,3,0,2,0,1,6,4,1,2
873,2,0,3,1,2,0,1,6,4,1,4
874,9,2,6,0,0,0,1,6,4,1,3
875,1,1,1,0,2,2,1,6,4,1,3
876,1,1,0,0,2,0,1,6,4,1,3
877,0,1,6,0,2,0,1,6,4,1,3
878,11,2,2,1,2,0,1,6,4,1,1
879,7,1,3,1,2,0,1,6,4,1,3
880,0,2,3,0,2,0,1,6,4,1,2
881,1,1,2,0,2,0,1,6,4,1,1
882,9,2,6,0,2,0,1,6,4,1,3
883,5,1,0,1,2,0,1,6,4,1,3
884,1,0,7,0,2,0,1,6,4,1,2
885,11,1,3,1,0,0,1,6,4,1,3
886,9,1,5,0,2,0,1,6,4,1,1
887,0,1,6,0,0,0,1,6,4,1,4
888,9,1,5,0,0,0,1,6,4,1,2
889,0,2,6,0,0,0,1,6,4,1,1
890,7,2,7,1,2,0,1,6,4,1,2
891,1,1,1,0,0,0,1,6,4,1,2
892,1,1,2,0,0,0,1,6,4,1,2
893,5,2,3,0,2,0,1,6,4,1,2
894,9,2,5,0,0,0,1,6,4,1,2
895,0,1,3,0,2,0,1,6,4,1,3
896,1,1,2,0,2,0,1,6,4,1,2
897,1,1,1,0,0,0,1,6,4,1,2
898,4,1,1,0,0,0,1,6,4,1,2
899,9,1,5,0,2,0,1,6,4,1,3
900,9,0,5,0,2,0,1,6,4,1,2
901,9,1,0,1,0,0,1,6,4,1,4
902,1,1,1,1,0,0,1,6,4,1,3
903,4,0,6,0,1,1,1,6,4,1,4
904,9,1,0,1,0,2,1,6,4,1,4
905,9,2,5,0,0,0,1,6,4,1,2
906,1,2,2,0,0,0,1,6,4,1,2
907,0,0,2,1,0,0,1,6,4,1,3
908,7,0,3,0,0,0,1,6,4,1,4
909,1,1,7,1,0,2,1,6,4,1,2
910,1,0,1,1,2,0,1,6,4,1,3
911,1,1,0,0,0,0,1,6,4,1,2
912,0,1,5,0,0,0,1,6,4,1,3
913,0,2,3,0,0,0,1,6,4,1,2
914,1,1,2,0,0,2,1,6,4,1,1
915,7,1,3,1,2,0,1,6,4,1,3
916,1,1,0,0,2,0,1,6,4,1,2
917,5,1,2,0,2,0,1,6,4,1,3
918,1,1,1,1,2,0,1,6,4,1,2
919,7,2,3,0,2,0,1,6,4,1,2
920,5,0,0,0,2,0,1,6,4,1,4
921,2,1,2,1,0,0,1,6,4,1,3
922,1,1,2,1,2,0,1,6,4,1,3
923,1,2,1,0,2,0,1,6,4,1,3
924,0,1,6,0,2,0,1,6,4,1,4
925,9,2,6,0,2,0,1,6,4,1,2
926,9,1,3,0,2,0,1,6,4,1,4
927,1,1,2,0,2,0,1,6,4,1,3
928,1,1,2,0,2,2,1,6,4,1,2
929,7,1,3,1,2,0,1,6,4,1,2
930,5,1,0,1,2,0,1,6,4,1,4
931,0,2,3,0,2,0,1,6,4,1,1
932,1,1,1,1,2,0,1,6,4,1,2
933,0,1,3,0,2,0,1,6,4,1,2
934,1,1,2,0,0,0,1,6,4,1,2
935,4,1,3,1,2,2,1,6,4,1,4
936,0,1,2,1,0,0,1,6,4,1,3
937,4,0,6,0,2,0,1,6,4,1,3
938,0,2,6,1,2,0,1,6,4,1,2
939,9,1,5,1,2,0,1,6,4,1,2
940,9,2,6,1,2,0,1,6,4,1,3
941,1,1,2,1,1,1,1,6,4,1,3
942,7,0,3,1,0,0,1,6,4,1,3
943,1,1,0,1,0,0,1,6,4,1,4
944,7,0,3,1,0,0,1,6,4,1,3
945,0,1,6,1,0,0,1,6,4,1,3
946,1,1,2,0,0,0,1,6,4,1,4
947,1,1,0,1,2,0,1,6,4,1,3
948,9,1,3,0,2,0,1,6,4,1,4
949,1,2,1,0,2,0,1,6,4,1,3
950,7,0,3,0,2,2,1,6,4,1,3
951,9,0,7,0,2,2,1,6,4,1,2
952,7,0,3,0,0,2,1,6,4,1,3
953,4,1,2,0,0,0,1,6,4,1,3
954,3,0,2,1,0,0,1,6,4,1,2
955,9,1,5,0,0,0,1,6,4,1,1
956,7,1,7,0,0,0,1,6,4,1,3
957,1,1,0,1,2,0,1,6,4,1,3
958,1,2,2,1,0,0,1,6,4,1,2
959,1,1,0,0,2,0,1,6,4,1,3
960,7,1,3,0,0,0,1,6,4,1,1
961,11,1,7,1,0,0,1,6,4,1,4
962,1,1,5,0,0,2,1,6,4,1,3
963,1,1,2,1,0,0,1,6,4,1,3
964,1,1,0,0,2,0,1,6,4,1,2
965,7,1,7,0,0,0,1,6,4,1,3
966,0,1,6,0,2,0,1,6,4,1,3
967,1,1,0,0,2,0,1,6,4,1,2
968,10,0,5,0,0,0,1,6,4,1,2
969,0,1,6,0,0,0,1,6,4,1,2
970,1,1,2,0,2,0,1,6,4,1,4
971,4,2,7,0,2,0,1,6,4,1,2
972,6,1,2,0,2,0,1,6,4,1,2
973,0,0,6,0,2,0,1,6,4,1,2
974,1,1,2,0,2,0,1,6,4,1,4
975,0,2,1,0,1,1,1,6,4,1,3
976,1,1,1,1,2,0,1,6,4,1,3
977,2,0,6,0,0,0,1,6,4,1,2
978,1,1,3,0,0,0,1,6,4,1,3
979,2,1,0,0,2,0,1,6,4,1,2
980,0,2,6,0,0,0,1,6,4,1,2
981,1,1,0,0,2,2,1,6,4,1,4
982,2,2,6,0,1,1,1,6,4,1,3
983,4,0,6,0,0,0,1,6,4,1,3
984,1,1,1,0,2,0,1,6,4,1,2
985,0,0,6,1,0,0,1,6,4,1,3
986,1,1,1,0,2,0,1,6,4,1,2
987,10,1,5,1,0,0,1,6,4,1,4
988,0,1,6,0,0,0,1,6,4,1,2
989,3,0,0,0,0,0,1,6,4,1,4
990,7,1,3,1,2,0,1,6,4,1,3
991,7,2,3,0,1,1,1,6,4,1,2
992,1,1,2,0,0,0,1,6,4,1,2
993,9,2,1,1,0,0,1,6,4,1,2
994,7,1,2,0,0,0,1,6,4,1,2
995,2,1,1,0,2,0,1,6,4,1,2
996,7,2,3,0,2,2,1,6,4,1,3
997,3,1,1,0,2,0,1,6,4,1,4
998,9,1,2,0,2,0,1,6,4,1,4
999,7,1,7,0,0,0,1,6,4,1,1
1000,2,1,0,0,0,0,1,6,4,1,2
1001,9,1,3,0,0,0,1,6,4,1,2
1002,1,0,7,0,0,0,1,6,4,1,2
1003,1,1,1,0,2,0,1,6,4,1,2
1004,0,1,6,0,1,1,1,6,4,1,3
1005,6,2,3,1,0,0,1,6,4,1,4
1006,1,1,2,1,0,0,1,6,4,1,3
1007,7,1,3,1,2,0,1,6,4,1,3
1008,10,1,0,0,2,0,1,6,4,1,2
1009,7,1,3,0,2,0,1,6,4,1,3
1010,4,1,6,0,0,0,1,6,4,1,4
1011,0,2,6,0,0,0,1,6,4,1,1
1012,9,1,3,0,0,0,1,6,4,1,3
1013,2,1,6,0,0,0,1,6,4,1,4
1014,1,2,2,0,0,0,1,6,4,1,2
1015,1,1,0,0,2,0,1,6,4,1,3
1016,0,2,0,1,0,0,1,6,4,1,2
1017,0,2,0,1,2,0,1,6,4,1,2
1018,0,2,3,0,0,0,1,6,4,1,2
1019,1,1,2,0,2,0,1,6,4,1,3
1020,0,2,0,1,0,0,1,6,4,1,2
1021,9,1,5,1,0,0,1,6,4,1,3
1022,9,1,5,0,0,0,1,6,4,1,3
1023,4,1,3,0,0,0,1,6,4,1,2
1024,6,1,0,1,1,1,1,6,4,1,3
1025,9,1,5,1,2,0,1,6,4,1,3
1026,1,2,2,1,0,0,1,6,4,1,2
1027,7,0,3,0,2,0,1,6,4,1,2
1028,0,1,3,0,0,2,1,6,4,1,4
1029,9,1,3,0,2,0,1,6,4,1,3
1030,1,1,0,1,0,0,1,6,4,1,2
1031,7,1,3,0,0,2,1,6,4,1,1
1032,0,1,3,0,2,0,1,6,4,1,1
1033,1,1,0,1,1,1,1,6,4,1,2
1034,4,1,6,0,0,0,1,6,4,1,3
1035,7,1,5,1,2,0,1,6,4,1,1
1036,7,1,5,1,0,0,1,6,4,1,1
1037,9,2,5,0,2,0,1,6,4,1,1
1038,3,1,0,0,2,0,1,6,4,1,4
1039,1,2,3,1,0,2,1,6,4,1,3
1040,1,1,5,0,0,0,1,6,4,1,2
1041,5,0,3,0,0,0,1,6,4,1,4
1042,0,0,3,0,2,0,1,6,4,1,2
1043,9,2,6,1,0,0,1,6,4,1,3
1044,7,1,3,1,0,0,1,6,4,1,3
1045,1,1,0,1,0,0,1,6,4,1,3
1046,1,1,0,1,2,0,1,6,4,1,4
1047,4,1,6,0,2,0,1,6,4,1,3
1048,1,1,1,0,0,0,1,6,4,1,2
1049,5,1,0,1,1,1,1,6,4,1,3
1050,9,2,5,0,1,1,1,6,4,1,2
1051,7,1,1,1,0,0,1,6,4,1,3
1052,3,0,5,0,2,0,1,6,4,1,4
1053,1,1,0,0,2,0,1,6,4,1,4
1054,7,1,3,0,0,0,1,6,4,1,3
1055,0,2,0,1,2,0,1,6,4,1,2
1056,0,1,3,0,0,0,1,6,4,1,3
1057,0,1,3,0,2,0,1,6,4,1,2
1058,4,1,6,0,0,0,1,6,4,1,3
1059,4,1,5,0,0,0,1,6,4,1,3
1060,1,1,2,1,2,0,1,6,4,1,2
1061,4,0,0,1,0,0,1,6,4,1,2
1062,1,1,0,1,1,1,1,6,4,1,3
1063,6,1,6,0,2,0,1,6,4,1,3
1064,9,1,5,0,1,1,1,6,4,1,2
1065,3,1,0,0,0,0,1,6,4,1,2
1066,7,1,7,0,2,0,1,6,4,1,1
1067,1,1,0,1,2,0,1,6,4,1,3
1068,1,1,1,0,2,2,1,6,4,1,2
1069,5,1,0,0,0,0,1,6,4,1,4
1070,1,1,2,1,0,0,1,6,4,1,2
1071,0,2,6,0,2,0,1,6,4,1,1
1072,4,0,6,0,0,0,1,6,4,1,4
1073,1,1,0,0,0,0,1,6,4,1,4
1074,9,1,5,0,0,0,1,6,4,1,2
1075,0,1,6,0,0,0,1,6,4,1,2
1076,7,1,7,0,0,0,1,6,4,1,4
1077,0,2,6,0,2,0,1,6,4,1,1
1078,2,1,0,1,0,0,1,6,4,1,3
1079,9,2,2,0,2,0,1,6,4,1,1
1080,1,1,0,0,2,0,1,6,4,1,4
1081,1,2,3,1,0,2,1,6,4,1,2
1082,0,2,3,0,2,0,1,6,4,1,1
1083,0,0,3,0,2,0,1,6,4,1,2
1084,1,2,3,0,2,0,1,6,4,1,2
1085,4,1,1,0,2,2,1,6,4,1,3
1086,5,1,0,1,2,0,1,6,4,1,4
1087,9,1,5,0,2,0,1,6,4,1,4
1088,5,0,0,0,2,0,1,6,4,1,4
1089,0,1,1,1,0,0,1,6,4,1,4
1090,1,1,2,0,2,0,1,6,4,1,2
1091,9,0,5,1,0,0,1,6,4,1,3
1092,0,1,6,0,0,0,1,6,4,1,4
1093,0,1,6,1,2,0,1,6,4,1,3
1094,9,1,5,0,2,0,1,6,4,1,2
1095,1,1,2,1,0,0,1,6,4,1,1
1096,9,1,5,0,2,0,1,6,4,1,3
1097,1,1,0,1,2,0,1,6,4,1,4
1098,7,1,3,0,0,0,1,6,4,1,3
1099,9,1,5,0,2,0,1,6,4,1,2
1100,1,1,0,0,0,0,1,6,4,1,2
1101,7,0,1,1,0,2,1,6,4,1,4
1102,2,1,3,0,2,0,1,6,4,1,2
1103,1,1,7,1,2,2,1,6,4,1,2
1104,7,1,7,0,2,0,1,6,4,1,4
1105,4,1,6,0,2,0,1,6,4,1,2
1106,1,1,0,0,2,0,1,6,4,1,3
1107,4,1,6,0,2,2,1,6,4,1,2
1108,1,1,2,0,0,0,1,6,4,1,2
1109,9,1,5,0,0,0,1,6,4,1,2
1110,0,2,6,0,1,1,1,6,4,1,3
1111,1,1,0,0,2,0,1,6,4,1,3
1112,1,1,1,0,0,0,1,6,4,1,1
1113,4,1,6,0,0,0,1,6,4,1,2
1114,0,0,6,0,0,0,1,6,4,1,4
1115,6,1,5,0,2,0,1,6,4,1,4
1116,7,1,3,0,2,2,1,6,4,1,1
1117,2,1,6,0,0,0,1,6,4,1,3
1118,1,1,2,1,2,0,1,6,4,1,4
1119,0,1,6,0,0,0,1,6,4,1,2
1120,1,2,2,0,0,0,1,6,4,1,2
1121,1,2,7,0,2,0,1,6,4,1,2
1122,1,1,2,0,0,0,1,6,4,1,2
1123,5,1,0,1,0,0,1,6,4,1,4
1124,9,1,5,1,1,1,1,6,4,1,3
1125,4,1,3,1,0,0,1,6,4,1,2
1126,4,1,6,0,2,0,1,6,4,1,3
1127,7,1,3,0,0,0,1,6,4,1,2
1128,0,1,6,1,0,0,1,6,4,1,2
1129,1,1,2,1,2,0,1,6,4,1,3
1130,4,1,6,0,2,0,1,6,4,1,2
1131,11,1,3,1,0,0,1,6,4,1,3
1132,1,1,0,1,0,0,1,6,4,1,3
1133,1,1,2,1,0,0,1,6,4,1,4
1134,1,1,2,0,2,0,1,6,4,1,4
1135,1,1,2,0,2,0,1,6,4,1,4
1136,7,2,3,0,2,0,1,6,4,1,2
1137,1,1,1,0,0,0,1,6,4,1,2
1138,0,1,3,0,2,0,1,6,4,1,1
1139,5,1,2,0,2,2,1,6,4,1,4
1140,0,2,0,1,0,0,1,6,4,1,2
1141,1,1,2,1,0,0,1,6,4,1,3
1142,2,1,2,0,0,0,1,6,4,1,2
1143,9,1,5,0,2,0,1,6,4,1,3
1144,1,1,0,0,0,0,1,6,4,1,3
1145,0,0,6,0,2,0,1,6,4,1,4
1146,0,0,3,0,2,0,1,6,2,1,3
1147,9,1,5,0,2,0,1,6,2,1,2
1148,1,1,2,1,0,0,1,6,2,1,3
1149,5,1,6,0,0,0,1,6,2,1,4
1150,1,1,2,1,0,0,1,6,2,1,3
1151,0,1,3,0,2,2,1,6,2,1,3
1152,0,1,6,0,2,0,1,6,2,1,2
1153,1,1,5,0,0,0,1,6,2,1,3
1154,0,2,3,0,0,0,1,6,2,1,1
