MSSubClass,LotFrontage,LotArea,Street,LotConfig,Condition1,YearBuilt,RoofStyle,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,OpenPorchSF,YrSold,SalePrice
story_new,110,13688,Pave,Inside,Norm,2003,Gable,TA,PConc,Ex,TA,Av,1572,GasA,Ex,3,1,Ex,10,Typ,2,BuiltIn,0,2008,412500
old_new,95,12182,Pave,Corner,Norm,2005,Gable,TA,PConc,Gd,TA,Mn,1541,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,70,2010,220000
story_finished_attic,55,5500,Pave,Inside,Norm,1956,Gable,TA,CBlock,TA,TA,No,882,GasA,Ex,1,1,TA,4,Typ,0,NA,0,2007,103200
story_finished_attic,40,5400,Pave,Corner,Norm,1926,Gable,Gd,BrkTil,TA,TA,Mn,1149,GasA,Gd,3,1,Gd,5,Typ,0,Detchd,0,2007,152000
duplex,62,10106,Pave,Inside,Norm,1940,Gable,Gd,BrkTil,TA,TA,No,644,GasA,Gd,4,2,TA,6,Typ,0,NA,0,2008,127500
old_new,NA,10708,Pave,Inside,Norm,1955,Hip,TA,CBlock,TA,TA,No,1617,GasA,Ex,2,1,TA,7,Typ,3,Attchd,0,2009,190000
story_new,86,10562,Pave,Inside,Norm,2007,Gable,TA,PConc,Ex,TA,No,1582,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,120,2007,325624
story_new,62,8244,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,840,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,48,2007,183500
old_new,NA,16669,Pave,Corner,Norm,1981,Hip,TA,CBlock,Gd,TA,No,1686,GasA,TA,2,1,TA,6,Typ,1,Attchd,64,2006,228000
story_finished_attic,NA,12358,Pave,Inside,Feedr,1941,Gable,TA,CBlock,TA,TA,No,720,GasA,TA,2,1,TA,7,Typ,0,Detchd,0,2007,128500
old_new,141,31770,Pave,Corner,Norm,1960,Hip,TA,CBlock,TA,Gd,Gd,1080,GasA,Fa,3,1,TA,7,Typ,2,Attchd,62,2010,215000
story_new,44,5306,Pave,Inside,Norm,1987,Gable,Gd,PConc,Gd,Gd,No,1064,GasA,Gd,2,1,Gd,5,Typ,1,Attchd,35,2006,239000
old_new,80,10197,Pave,Inside,Norm,1961,Gable,TA,CBlock,TA,TA,No,1362,GasA,TA,3,1,TA,6,Typ,1,Attchd,20,2008,163000
old_new,47,12416,Pave,Inside,Norm,1986,Gable,TA,CBlock,Gd,Fa,No,1606,GasA,TA,3,1,TA,7,Min2,1,Attchd,0,2008,184000
old_new,84,12615,Pave,Corner,Norm,1950,Gable,TA,CBlock,TA,Gd,Av,1202,GasA,TA,4,1,Gd,7,Typ,1,Attchd,29,2007,243000
story_new,97,10029,Pave,Corner,Norm,1988,Gable,TA,PConc,Gd,TA,No,1151,GasA,TA,4,1,TA,8,Typ,1,Attchd,228,2007,211000
story_finished_attic,NA,13650,Pave,Inside,Norm,1958,Gable,Gd,CBlock,TA,TA,No,1052,GasA,Ex,4,1,Gd,8,Typ,1,Attchd,0,2006,172500
old_new,63,17423,Pave,CulDSac,Norm,2008,Hip,TA,PConc,Ex,TA,No,2216,GasA,Ex,1,1,Ex,9,Typ,1,Attchd,60,2009,501837
old_old,60,8520,Pave,Inside,Norm,1923,Gable,TA,CBlock,TA,TA,No,968,GasA,TA,2,1,TA,5,Typ,0,Detchd,0,2007,100000
story_new,NA,2117,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,No,756,GasA,Ex,3,1,Gd,5,Typ,1,Detchd,0,2007,177000
story_old,54,7588,Pave,Inside,Norm,1920,Gable,TA,BrkTil,Fa,TA,No,793,GasA,Gd,4,1,TA,9,Typ,1,Detchd,0,2006,200100
old_new,60,9060,Pave,Inside,Artery,1957,Hip,TA,PConc,NA,NA,NA,0,GasA,Ex,3,1,TA,7,Typ,1,Attchd,0,2007,120000
story_finished_attic,63,11426,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,1362,GasA,Ex,3,1,Gd,6,Mod,0,Detchd,238,2008,200000
story_finished_attic,92,7438,Pave,Inside,RRAn,1908,Gable,TA,PConc,Fa,TA,No,504,GasA,Gd,3,1,TA,5,Typ,0,Attchd,0,2006,127000
story_old,90,22950,Pave,Inside,Artery,1892,Gable,Gd,BrkTil,TA,TA,Mn,1107,GasA,Ex,4,1,Ex,12,Typ,2,Detchd,260,2006,475000
split,NA,9947,Pave,CulDSac,Norm,1990,Gable,TA,PConc,Gd,TA,Av,1188,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,27,2009,173000
story_finished_attic,60,10410,Pave,Inside,Norm,1916,Gable,TA,CBlock,Fa,TA,No,660,GasA,Ex,3,1,TA,8,Min2,0,Detchd,0,2009,135000
duplex,64,7018,Pave,Inside,Feedr,1979,Gable,TA,CBlock,Gd,TA,Av,1086,GasA,TA,2,2,TA,6,Typ,2,Detchd,0,2009,153337
old_new,41,4923,Pave,Inside,Norm,2001,Gable,TA,PConc,Ex,TA,Av,1593,GasA,Ex,0,1,Ex,5,Typ,1,Attchd,120,2008,286000
story_old,70,10570,Pave,Inside,Norm,1932,Hip,TA,CBlock,Gd,Gd,No,853,GasA,TA,3,1,Gd,10,Maj1,2,Detchd,74,2007,315000
story_new,NA,7472,Pave,CulDSac,Norm,1972,Gable,TA,CBlock,TA,TA,No,725,GasA,Gd,4,1,Gd,7,Typ,0,Attchd,32,2007,184000
old_new,68,9017,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,Av,1431,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,35,2009,192000
story_new,24,2522,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,970,GasA,Ex,3,1,Gd,7,Maj1,0,Detchd,40,2006,130000
old_new,60,7180,Pave,Inside,Norm,1972,Hip,TA,CBlock,TA,TA,Av,864,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2008,127000
story_new,24,2280,Pave,FR2,Norm,1976,Gable,TA,CBlock,Gd,TA,No,855,GasA,TA,3,1,TA,7,Typ,1,Attchd,0,2009,148500
old_new,79,9416,Pave,Inside,Norm,2007,Hip,TA,PConc,Ex,TA,No,1726,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,138,2007,311872
story_old,174,25419,Pave,Corner,Artery,1918,Gable,Gd,PConc,TA,TA,No,1360,GasA,Gd,4,1,Gd,8,Typ,1,Detchd,16,2006,235000
story_old,92,5520,Pave,Corner,Norm,1912,Gable,TA,CBlock,TA,TA,No,755,GasA,Ex,5,1,TA,8,Typ,0,NA,198,2009,104000
old_new,76,9591,Pave,Inside,Norm,2004,Hip,TA,PConc,Ex,TA,Av,1713,GasA,Ex,3,1,Ex,7,Typ,1,Attchd,26,2009,274900
old_new,80,8546,Pave,Corner,Norm,2003,Gable,TA,PConc,Gd,TA,No,1121,GasA,Ex,2,1,TA,5,Typ,0,Attchd,64,2010,140000
old_new,75,10125,Pave,Inside,Norm,1977,Gable,TA,CBlock,TA,TA,No,1196,GasA,TA,3,1,TA,6,Typ,2,Detchd,83,2008,171500
story_finished_attic,50,7000,Pave,Corner,Artery,1924,Gable,Gd,BrkTil,Fa,TA,No,617,GasA,Gd,2,1,TA,6,Min1,0,Attchd,0,2006,112000
old_new,NA,4438,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Av,848,GasA,Ex,1,1,Gd,3,Typ,1,Attchd,0,2008,149000
story_finished_attic,50,3500,Pave,Inside,Norm,1947,Gable,TA,CBlock,TA,TA,No,720,GasA,TA,2,1,TA,5,Typ,0,Detchd,35,2009,110000
old_new,99,11851,Pave,Corner,Norm,1990,Gable,TA,PConc,Gd,TA,No,1424,GasA,Ex,3,1,TA,5,Typ,0,Attchd,34,2009,180500
old_new,40,13673,Pave,CulDSac,RRAe,1962,Gable,Gd,CBlock,TA,TA,No,1140,GasA,TA,3,1,TA,8,Min2,1,Attchd,30,2007,143900
old_new,NA,12493,Pave,Inside,Norm,1960,Gable,TA,PConc,TA,TA,No,1100,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2008,141000
story_new,NA,14364,Pave,Inside,Norm,1988,Gable,TA,CBlock,Gd,TA,Gd,1157,GasA,Ex,3,1,TA,7,Typ,1,Attchd,55,2007,277000
old_new,75,8250,Pave,Inside,Norm,1964,Hip,TA,CBlock,Gd,TA,No,1092,GasA,Ex,3,1,TA,6,Typ,0,Attchd,0,2008,145000
old_old,67,5604,Pave,Inside,Norm,1925,Gable,TA,CBlock,TA,TA,No,864,GasA,TA,2,1,TA,5,Typ,0,NA,0,2008,98000
old_new,83,10420,Pave,Corner,Norm,2009,Gable,TA,PConc,Gd,TA,Mn,1212,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,22,2010,186000
story_new,72,8640,Pave,Inside,Norm,2009,Gable,TA,PConc,Gd,TA,No,900,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,108,2009,252678
old_new,43,13568,Pave,CulDSac,Norm,1995,Gable,TA,PConc,Gd,TA,No,990,GasA,Ex,3,1,TA,5,Typ,0,Attchd,0,2006,156000
story_new,NA,10900,Pave,FR2,Norm,1977,Gable,TA,CBlock,Gd,TA,No,689,GasA,Ex,3,1,TA,6,Typ,0,Attchd,36,2010,161750
old_new,72,10011,Pave,Inside,Norm,1957,Gable,TA,CBlock,TA,TA,No,1070,GasA,TA,2,1,Gd,6,Min1,1,Attchd,0,2006,134450
old_new,65,8450,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Mn,1436,GasA,Ex,3,1,Gd,8,Typ,0,Attchd,98,2008,210000
story_old,57,9906,Pave,Inside,Norm,1925,Gable,TA,CBlock,TA,TA,No,686,GasA,Fa,3,1,TA,8,Typ,0,Detchd,172,2006,107000
story_finished_attic,NA,15660,Pave,Corner,Norm,1939,Gable,Gd,CBlock,TA,TA,No,798,GasA,Ex,3,1,Gd,8,Typ,2,Attchd,119,2008,311500
old_new,43,3010,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1248,GasA,Ex,2,1,Gd,5,Typ,0,Attchd,0,2006,167240
old_new,73,8990,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,Mn,1498,GasA,Ex,2,1,Gd,5,Typ,0,Attchd,33,2006,204900
story_new,NA,8068,Pave,Inside,Norm,2002,Gable,TA,PConc,Gd,TA,No,1010,GasA,Ex,4,1,Gd,8,Typ,1,BuiltIn,46,2009,200000
story_new,85,11475,Pave,Inside,RRAn,1975,Gable,TA,CBlock,Gd,TA,No,713,GasA,TA,3,1,TA,6,Typ,1,Attchd,208,2006,179900
old_new,70,10500,Pave,FR2,Norm,1971,Gable,TA,CBlock,TA,TA,No,864,GasA,Gd,2,1,TA,4,Typ,0,Detchd,0,2009,97000
old_new,103,13472,Pave,Inside,Norm,2003,Hip,TA,PConc,Ex,TA,Gd,2392,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,105,2009,386250
story_new,21,1680,Pave,Inside,Norm,1971,Gable,TA,CBlock,TA,TA,No,630,GasA,TA,3,1,TA,6,Typ,0,Detchd,0,2009,112000
story_new,82,9950,Pave,Inside,Norm,1995,Gable,TA,PConc,Gd,TA,No,1203,GasA,Ex,4,1,Gd,9,Typ,1,Attchd,114,2007,290000
story_new,21,1869,Pave,Inside,Norm,1970,Gable,TA,CBlock,TA,TA,No,483,GasA,TA,2,1,TA,5,Typ,0,Detchd,0,2008,106000
old_new,70,8521,Pave,FR2,Feedr,1967,Gable,TA,CBlock,TA,TA,No,912,GasA,TA,3,1,TA,5,Typ,1,Detchd,0,2010,125000
old_new,43,3182,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1373,GasA,Ex,2,1,Gd,7,Typ,1,Attchd,20,2009,192500
old_new,73,8760,Pave,Inside,Norm,1959,Hip,TA,CBlock,TA,TA,No,1194,GasA,TA,3,1,TA,6,Typ,0,Attchd,0,2010,148000
story_new,174,15138,Pave,Inside,Norm,1995,Gable,TA,PConc,Gd,TA,No,1462,GasA,Ex,4,1,Ex,9,Typ,1,Attchd,146,2009,403000
story_new,21,1680,Pave,Inside,Norm,1972,Gable,TA,CBlock,TA,TA,No,483,GasA,TA,2,1,TA,5,Typ,1,Attchd,0,2006,94500
old_new,75,10650,Pave,Corner,Norm,1976,Gable,TA,CBlock,TA,Gd,Av,894,GasA,TA,3,1,TA,5,Typ,0,Attchd,0,2010,128200
story_new,NA,7851,Pave,Inside,Norm,2002,Gable,TA,PConc,Gd,TA,No,860,GasA,Ex,4,1,Gd,8,Typ,2,BuiltIn,48,2010,216500
story_new,21,1680,Pave,Inside,Norm,1971,Gable,TA,CBlock,TA,TA,No,483,GasA,TA,2,1,TA,5,Typ,0,Detchd,0,2008,89500
old_new,65,8773,Pave,FR2,Norm,2004,Gable,TA,PConc,Gd,TA,Av,1414,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,105,2010,185500
story_new,NA,9453,Pave,CulDSac,RRNe,1993,Gable,TA,PConc,Gd,TA,No,996,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,70,2010,194500
old_new,93,12030,Pave,Inside,Norm,2007,Hip,TA,PConc,Ex,TA,No,1694,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,228,2007,318000
story_finished_attic,52,8741,Pave,Inside,Norm,1945,Gable,TA,CBlock,TA,Fa,No,735,GasA,TA,3,1,TA,7,Typ,1,Detchd,140,2010,113000
old_new,75,9000,Pave,Inside,Norm,2008,Gable,TA,PConc,Gd,TA,Av,1566,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,168,2010,262500
old_old,40,3880,Pave,Inside,Norm,1945,Gable,Gd,CBlock,TA,TA,No,686,GasA,Gd,2,1,Gd,4,Typ,0,NA,42,2007,110500
story_finished_attic,63,5000,Pave,Corner,Norm,1900,Gable,TA,BrkTil,TA,TA,No,540,GasA,Gd,3,1,TA,6,Typ,0,Attchd,0,2006,79000
story_new,75,10762,Pave,Corner,Norm,1980,Gable,TA,CBlock,Gd,TA,No,626,GasA,TA,3,1,TA,6,Typ,1,Attchd,28,2009,120000
story_new,NA,8880,Pave,Inside,Norm,1994,Gable,TA,PConc,Gd,TA,No,948,GasA,Ex,3,1,Gd,8,Typ,2,Attchd,130,2010,205000
old_new,80,10400,Pave,Inside,Norm,1988,Gable,TA,CBlock,Gd,TA,Av,1845,GasA,Gd,3,1,TA,6,Typ,1,Attchd,39,2006,241500
duplex,69,9142,Pave,Inside,Norm,1910,Gable,Fa,Stone,Fa,TA,No,1020,GasA,Gd,4,2,Fa,9,Typ,0,Detchd,60,2006,137000
old_new,75,11310,Pave,Inside,Norm,1954,Hip,TA,CBlock,TA,TA,No,1367,GasA,Ex,2,1,TA,5,Typ,1,Attchd,30,2006,140000
story_new,72,11317,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,840,GasA,Ex,3,1,Gd,8,Typ,0,Attchd,68,2007,180000
story_finished_attic,NA,159000,Pave,CulDSac,Norm,1958,Gable,TA,CBlock,Gd,TA,Gd,1444,GasA,Gd,4,1,Gd,7,Typ,2,Attchd,98,2007,277000
old_old,55,5350,Pave,Inside,Norm,1940,Gable,Po,CBlock,TA,TA,No,728,GasA,Ex,3,1,Fa,6,Mod,0,NA,0,2010,76500
old_new,44,4750,Pave,Inside,Norm,2006,Hip,TA,PConc,Gd,TA,Gd,1573,GasA,Ex,2,1,Gd,5,Typ,1,Attchd,0,2007,235000
story_new,65,8366,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,798,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,45,2008,173000
split,85,9350,Pave,Inside,Norm,1964,Hip,TA,CBlock,Gd,TA,Gd,1302,GasA,Ex,3,1,Gd,7,Min1,0,Attchd,0,2007,158000
old_new,70,8400,Pave,Inside,Norm,1957,Gable,Gd,CBlock,TA,TA,No,1314,GasA,TA,3,1,TA,5,Typ,0,Attchd,0,2010,145000
story_new,66,8738,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,975,GasA,Ex,4,1,Gd,8,Typ,1,BuiltIn,0,2006,230000
story_new,64,8791,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,864,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,56,2008,207500
old_new,68,8814,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1604,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,110,2009,220000
story_new,80,12435,Pave,Inside,Norm,2001,Gable,TA,PConc,Gd,TA,No,963,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,96,2008,231500
old_new,70,12702,Pave,Inside,Norm,1956,Gable,TA,PConc,NA,NA,NA,0,GasA,Gd,2,1,TA,4,Typ,0,Detchd,45,2008,97000
split,120,19296,Pave,Corner,Artery,1962,Gable,TA,CBlock,TA,TA,Gd,1362,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2009,176000
story_new,69,9588,Pave,Inside,Norm,2007,Gable,TA,PConc,Ex,TA,No,1482,GasA,Ex,3,1,Ex,10,Typ,1,BuiltIn,148,2007,276000
split,88,8471,Pave,Corner,Norm,1977,Gable,TA,CBlock,Gd,Gd,Av,506,GasA,TA,3,1,TA,6,Typ,1,Attchd,12,2006,151000
story_finished_attic,50,5500,Pave,Corner,Norm,1929,Gable,TA,BrkTil,TA,TA,No,926,GasA,TA,3,1,TA,6,Typ,0,Detchd,0,2010,130000
old_old,30,5232,Pave,Inside,Artery,1925,Gable,TA,BrkTil,Fa,TA,No,680,GasA,Gd,2,1,TA,4,Typ,0,Detchd,0,2008,73000
old_new,78,12090,Pave,Inside,Norm,1981,Gable,Gd,CBlock,Gd,TA,No,1422,GasA,TA,3,1,Gd,7,Typ,1,Attchd,0,2008,175500
story_new,70,11207,Pave,FR2,Norm,1997,Gable,TA,PConc,Gd,TA,Av,802,GasA,Gd,3,1,TA,8,Typ,1,Attchd,75,2006,185000
story_old,60,8400,Pave,Inside,Norm,1939,Gable,TA,PConc,TA,TA,No,720,GasA,Ex,4,1,Gd,8,Typ,1,Detchd,24,2008,179500
old_old,71,6900,Pave,Inside,Norm,1940,Gable,TA,CBlock,TA,TA,No,740,GasA,Ex,2,1,TA,4,Typ,1,Detchd,25,2008,120500
old_new,NA,7917,Pave,Corner,Norm,1976,Hip,Gd,CBlock,TA,Gd,No,1143,GasA,TA,3,1,TA,6,Typ,1,Attchd,30,2007,148000
story_new,84,10728,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,Mn,1095,GasA,Gd,3,1,Gd,8,Typ,1,Attchd,51,2006,266000
old_new,73,39104,Pave,CulDSac,Norm,1954,Flat,TA,CBlock,Gd,TA,Gd,1385,GasA,Ex,2,1,TA,5,Mod,2,Attchd,0,2008,241500
story_new,92,11764,Pave,CulDSac,Norm,1999,Gable,TA,PConc,Gd,TA,No,1152,GasA,Ex,4,1,Gd,9,Typ,1,Attchd,57,2010,290000
old_new,80,9600,Pave,Inside,Feedr,1958,Hip,TA,CBlock,TA,TA,No,1240,GasA,Gd,3,1,TA,6,Min1,1,Attchd,0,2009,139000
old_new,76,8314,Pave,Corner,Norm,1982,Gable,TA,CBlock,TA,TA,Gd,816,GasA,TA,2,1,TA,5,Typ,0,Attchd,0,2007,124500
story_finished_attic,55,7264,Pave,Inside,Norm,1925,Gable,Gd,BrkTil,TA,TA,No,952,GasW,Gd,3,1,Ex,5,Typ,0,Detchd,0,2009,205000
old_new,129,9196,Pave,Inside,Norm,2003,Gable,TA,PConc,Ex,TA,No,1560,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,150,2010,201000
old_new,140,19138,Pave,Corner,Norm,1951,Gable,TA,CBlock,TA,TA,No,864,GasA,Ex,2,1,TA,4,Typ,0,Detchd,0,2010,141000
old_new,107,14450,Pave,Inside,Norm,2006,Gable,TA,PConc,Ex,TA,Gd,2121,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,98,2007,415298
story_new,83,10005,Pave,Inside,Norm,1977,Hip,TA,CBlock,Gd,TA,No,1160,GasA,Ex,4,1,TA,8,Typ,1,Attchd,117,2008,192000
story_new,82,11287,Pave,Inside,Norm,1989,Gable,TA,CBlock,Gd,TA,Av,807,GasA,Gd,3,1,Gd,7,Typ,1,Attchd,84,2007,228500
old_new,60,7200,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1262,GasA,Gd,2,1,Gd,5,Typ,0,Attchd,120,2006,185000
old_new,34,5063,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,No,1314,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,62,2009,207500
old_new,74,9612,Pave,Inside,Feedr,2008,Gable,TA,PConc,Gd,TA,No,1468,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,150,2009,244600
old_new,50,8012,Pave,Inside,Norm,1992,Gable,TA,PConc,Gd,TA,No,1575,GasA,Gd,2,1,Gd,5,Typ,0,Attchd,0,2007,179200
story_new,35,4251,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,625,GasA,Ex,2,1,Gd,5,Typ,0,Detchd,54,2007,164700
story_finished_attic,77,9786,Pave,Inside,Norm,1962,Gable,TA,CBlock,TA,TA,No,912,GasA,TA,3,1,Gd,7,Typ,1,Attchd,0,2006,159000
old_new,NA,8125,Pave,Corner,Norm,1971,Gable,TA,CBlock,TA,TA,No,858,GasA,TA,3,1,TA,5,Typ,0,NA,0,2006,88000
old_new,NA,9819,Pave,Inside,Norm,1967,Gable,Gd,CBlock,TA,TA,No,882,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2010,122000
story_old,60,8730,Pave,Inside,RRAn,1915,Gable,TA,BrkTil,TA,TA,No,698,GasA,Ex,3,1,TA,7,Typ,0,Detchd,0,2007,153575
story_new,120,15611,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,Av,1079,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,51,2006,233230
duplex,55,5687,Pave,Inside,Norm,1912,Gable,Fa,PConc,TA,Fa,No,780,GasA,Ex,6,1,Fa,9,Typ,0,NA,184,2008,135900
story_finished_attic,60,11409,Pave,Inside,Norm,1949,Gable,TA,CBlock,TA,TA,No,768,GasA,Gd,3,1,TA,8,Min2,1,Attchd,0,2009,131000
story_new,NA,16659,Pave,Corner,PosA,1977,Gable,TA,CBlock,TA,TA,No,795,GasA,Fa,3,1,Gd,9,Typ,1,Attchd,250,2006,235000
old_new,80,9600,Pave,Inside,Norm,1953,Hip,TA,CBlock,TA,TA,No,1416,GasA,TA,3,1,TA,7,Typ,2,Attchd,0,2009,167000
split,37,7937,Pave,CulDSac,Norm,1984,Gable,TA,CBlock,TA,TA,Av,1003,GasA,TA,3,1,TA,6,Typ,0,Detchd,0,2006,142500
story_finished_attic,75,13710,Pave,Inside,Norm,1950,Gable,TA,CBlock,TA,TA,No,910,GasA,TA,4,1,TA,6,Typ,0,Attchd,0,2007,152000
story_new,66,7399,Pave,Inside,Norm,1997,Hip,TA,PConc,Gd,TA,No,975,GasA,Ex,3,1,Gd,7,Typ,1,Detchd,10,2007,239000
story_new,90,11700,Pave,Inside,Norm,1968,Mansard,TA,CBlock,TA,TA,No,702,GasA,Gd,3,1,TA,7,Typ,1,Attchd,0,2007,175000
old_new,80,14000,Pave,Inside,Norm,1950,Gable,Gd,CBlock,TA,TA,No,1092,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,36,2009,158500
duplex,90,15750,Pave,Corner,Norm,1953,Hip,TA,CBlock,TA,TA,Mn,1165,GasA,TA,2,1,TA,5,Typ,2,Attchd,0,2006,157000
story_new,66,16226,Pave,Inside,Norm,1998,Gable,TA,PConc,Gd,TA,No,1028,GasA,Ex,4,1,Gd,9,Typ,1,BuiltIn,50,2007,267000
old_new,118,13704,Pave,Corner,Norm,2001,Gable,TA,PConc,Gd,TA,No,1541,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,81,2006,205000
old_new,70,9800,Pave,Corner,Norm,1972,Gable,TA,PConc,TA,TA,No,894,GasA,TA,3,1,TA,5,Typ,0,Attchd,0,2006,149900
story_old,87,18386,Pave,Inside,Norm,1880,Gable,TA,BrkTil,TA,TA,No,1470,GasA,Ex,3,1,Gd,10,Typ,1,Attchd,0,2008,295000
old_new,80,10386,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,2000,GasA,Ex,3,1,Gd,8,Typ,0,Attchd,0,2007,305900
story_new,116,13474,Pave,Inside,Feedr,1990,Gable,TA,CBlock,Gd,TA,No,700,GasA,Gd,4,1,Gd,8,Typ,1,Attchd,44,2007,225000
story_finished_attic,NA,7920,Pave,Inside,Artery,1920,Gable,Fa,CBlock,TA,TA,No,319,GasA,TA,3,1,Fa,6,Typ,0,NA,144,2008,89500
old_old,NA,12342,Pave,Inside,Norm,1940,Gable,TA,CBlock,TA,TA,No,861,GasA,Ex,1,1,TA,4,Typ,0,Detchd,0,2009,82500
old_new,90,12378,Pave,Inside,Norm,2003,Gable,TA,PConc,Ex,TA,Gd,1896,GasA,Ex,3,1,Ex,8,Typ,3,Attchd,175,2006,360000
story_new,NA,7685,Pave,Inside,Norm,1993,Gable,TA,PConc,Gd,TA,No,697,GasA,Gd,3,1,Gd,6,Typ,1,Attchd,63,2006,165600
old_new,50,8000,Pave,Inside,Norm,1948,Gable,Gd,CBlock,TA,TA,No,972,GasA,Ex,2,1,TA,5,Typ,1,Detchd,0,2009,132000
duplex,65,7800,Pave,Inside,Artery,1939,Gable,TA,CBlock,Gd,TA,Mn,793,GasA,TA,3,1,TA,5,Typ,1,Detchd,0,2006,119900
old_new,150,215245,Pave,Inside,Norm,1965,Hip,TA,CBlock,Gd,TA,Gd,2136,GasW,TA,3,1,TA,8,Typ,2,Attchd,0,2009,375000
story_old,60,9600,Pave,Inside,Norm,1925,Gable,TA,BrkTil,TA,Gd,No,728,GasA,Ex,3,1,Ex,6,Typ,1,Detchd,0,2006,178000
story_new,71,7795,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,716,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,51,2009,188500
story_new,94,13005,Pave,Corner,Norm,1980,Gable,TA,CBlock,Gd,TA,No,845,GasA,TA,4,1,Ex,10,Typ,1,Attchd,195,2009,260000
story_new,75,9000,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,Av,1088,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,46,2007,270000
story_new,90,9900,Pave,Inside,Norm,1993,Gable,TA,PConc,Gd,TA,Gd,1347,GasA,Ex,4,1,Gd,9,Typ,1,Attchd,60,2009,260000
split,NA,14115,Pave,Inside,Norm,1980,Gable,TA,CBlock,Gd,TA,Av,1372,GasA,TA,3,1,TA,6,Typ,2,Attchd,48,2009,187500
story_new,111,16259,Pave,Corner,Norm,2006,Gable,TA,PConc,Ex,Gd,Av,1249,GasA,Ex,4,1,Gd,9,Typ,0,Attchd,154,2006,342643
story_new,99,12099,Pave,Inside,Norm,2004,Gable,TA,PConc,Ex,TA,Av,1136,GasA,Ex,4,1,Gd,10,Typ,1,BuiltIn,154,2007,354000
story_new,86,10380,Pave,Inside,Norm,1986,Gable,TA,CBlock,TA,TA,Gd,1502,GasA,Ex,4,1,Gd,8,Typ,1,Attchd,96,2007,301000
old_new,49,5820,Pave,Inside,Norm,1955,Gable,Gd,CBlock,TA,TA,No,1162,GasA,Ex,3,1,TA,6,Typ,0,Attchd,98,2006,126175
